frame,class,confidence,x1,y1,x2,y2
2846,person,0.5545417666435242,18.29779,69.65423,143.68286,262.10788
2846,baseball bat,0.2544141113758087,409.61258,24.11914,481.5238,216.39005
2847,person,0.8205925226211548,290.44775,52.7648,429.3147,262.08197
2847,person,0.7653973698616028,389.16464,44.365402,549.35834,262.8568
2847,person,0.7584393620491028,150.09311,58.79586,258.5641,263.26282
2847,person,0.5301387310028076,19.098354,70.79225,144.1535,261.90973
2848,person,0.828669548034668,292.04865,52.28222,430.38953,262.2666
2848,person,0.8084381222724915,147.37244,59.07553,253.13814,263.72
2848,person,0.687140703201294,391.36798,31.797318,550.73126,263.24988
2848,person,0.5879188776016235,19.061111,70.05037,144.7537,262.15372
2849,person,0.8309788107872009,293.33643,51.886642,431.1769,262.5509
2849,person,0.8306143879890442,146.78232,58.89386,249.22737,263.6336
2849,person,0.8231672644615173,393.7765,39.155678,552.3279,262.74634
2849,person,0.4344618618488312,17.49945,67.95213,144.9245,262.14154
2850,person,0.8203752040863037,145.58989,59.042503,249.4972,263.6049
2850,person,0.8154153823852539,294.61395,51.23883,432.04556,262.05664
2850,person,0.7561699151992798,397.45065,34.091904,554.91547,263.02374
2850,person,0.32858964800834656,21.902618,67.61645,145.40869,262.08984
2851,person,0.8212885856628418,295.3342,50.814484,432.6798,262.1269
2851,person,0.817511260509491,144.02957,58.854156,249.71828,263.73807
2851,person,0.6236332654953003,399.6054,33.964066,556.9678,262.9806
2851,person,0.40082061290740967,23.140484,65.948746,145.36404,262.5126
2852,person,0.8084093928337097,296.62363,50.38353,432.9358,261.70377
2852,person,0.7989014387130737,142.24225,58.938255,250.24086,263.5564
2852,person,0.7517962455749512,401.41046,34.6456,559.905,262.8007
2852,person,0.3055386245250702,24.113605,64.44621,144.91328,261.835
2853,person,0.8186780214309692,143.17368,59.15618,249.8606,263.66357
2853,person,0.8127857446670532,297.26746,50.09713,433.8052,261.4887
2853,person,0.6832229495048523,402.53897,28.18132,560.0825,263.08182
2853,person,0.2627660036087036,26.848042,63.98658,145.0615,261.71405
2854,person,0.8086050748825073,297.88272,50.114624,432.97183,261.3154
2854,person,0.7998768091201782,142.37721,59.75934,250.01413,263.73694
2854,person,0.7440376877784729,404.97586,36.205658,561.2951,262.55405
2855,person,0.8074309825897217,298.9712,50.282784,432.88504,261.4919
2855,person,0.7958367466926575,139.97937,59.992218,250.23828,263.93466
2855,person,0.6117349863052368,407.83624,38.44069,563.6306,262.04266
2856,person,0.8298550248146057,299.41165,50.227875,433.492,262.15176
2856,person,0.7858123183250427,140.30988,59.95118,250.53061,264.05884
2856,person,0.7353919148445129,410.5541,41.041824,563.8924,262.9888
2856,person,0.28821563720703125,28.592815,61.096214,144.71387,260.7115
2857,person,0.8272967338562012,299.69955,50.334724,434.55154,262.12436
2857,person,0.7667664289474487,140.1289,60.051346,250.9855,263.7845
2857,person,0.7647079825401306,411.82202,44.246147,565.23267,262.8647
2858,person,0.8123680353164673,300.43408,50.805305,434.43738,262.18488
2858,person,0.7753691077232361,412.88763,46.578384,567.1956,262.4066
2858,person,0.6941720843315125,140.06834,60.67904,254.9076,263.60623
2859,person,0.8391949534416199,301.45398,51.65557,435.0911,262.88348
2859,person,0.7983726859092712,415.0017,47.357033,567.7198,263.12903
2859,person,0.7880927920341492,140.32108,61.1812,254.96985,264.06378
2859,person,0.3370881974697113,29.608463,62.032753,146.55072,261.934
2860,person,0.8200401663780212,302.01514,51.52205,435.41263,262.83347
2860,person,0.79266756772995,415.17444,47.162148,569.5822,263.354
2860,person,0.7506222724914551,141.78886,61.31671,255.64746,263.83228
2860,person,0.32301539182662964,31.284756,61.845947,147.07684,262.75955
2861,person,0.8331617116928101,303.2049,51.907677,435.8547,262.80505
2861,person,0.8280315399169922,415.8317,48.810204,571.85675,263.39484
2861,person,0.7583396434783936,142.39694,61.564613,256.32877,263.86597
2861,person,0.3272392749786377,29.932991,62.016533,147.9334,262.68274
2862,person,0.7948963046073914,303.60568,52.37983,437.17987,262.60986
2862,person,0.7699515223503113,142.7892,62.467827,256.1988,263.6786
2862,person,0.7487730383872986,418.73535,50.26602,572.6466,263.3782
2862,person,0.2804395854473114,27.901196,62.60415,148.25897,262.58673
2863,person,0.834668755531311,303.85367,52.570175,437.87064,262.753
2863,person,0.7935830950737,421.31674,50.55014,574.6723,263.52237
2863,person,0.7928761839866638,142.63776,62.535988,256.5438,263.8657
2863,person,0.3182108700275421,27.281235,62.765694,148.27402,262.97498
2864,suitcase,0.7936919331550598,352.11392,143.0459,532.36176,263.4429
2864,person,0.6407248973846436,234.18108,5.223068,406.4999,261.57675
2864,person,0.5684325098991394,232.31651,69.28991,360.34067,263.32764
2864,person,0.3323453664779663,0.38007355,4.1548233,183.94998,255.96191
2865,suitcase,0.7523429989814758,351.9972,141.74419,533.25555,263.2886
2865,person,0.6768988966941833,233.98462,5.262779,406.00635,261.51147
2865,person,0.529498279094696,232.21109,68.96121,359.86328,263.1571
2865,person,0.3569580912590027,0.44508362,3.768219,183.11282,255.12738
2866,suitcase,0.7780057787895203,351.38095,139.84167,530.9724,263.4566
2866,person,0.6060073375701904,233.05396,69.26971,360.7778,263.36838
2866,person,0.5722408890724182,234.42204,5.249199,405.1233,261.70288
2866,person,0.35570186376571655,0.39229584,3.7190247,183.54533,256.51154
2867,suitcase,0.6749953031539917,351.568,138.15555,530.22064,263.30914
2867,person,0.6179513931274414,234.30739,5.302643,406.11823,261.7174
2867,person,0.5818994045257568,233.20891,69.19251,361.25653,263.3542
2867,person,0.49046406149864197,0.42860413,2.8032608,183.72287,256.61334
2868,suitcase,0.7381465435028076,351.96228,136.61163,530.2805,263.4693
2868,person,0.7337098717689514,235.05112,5.36409,405.02576,261.90375
2868,person,0.6316810250282288,0.5082016,2.0787659,185.59657,257.74384
2868,person,0.44927969574928284,234.24487,69.34174,362.44373,263.25485
2869,person,0.8412800431251526,235.1531,5.443863,403.93683,262.03192
2869,suitcase,0.6340606212615967,351.83902,135.0106,530.61255,263.5307
2869,person,0.6202839612960815,0.54509735,2.0618439,186.28928,258.18018
2870,person,0.8532857894897461,234.41653,5.404999,403.6177,261.94516
2870,suitcase,0.5848197937011719,351.88843,132.58273,532.9641,263.59787
2870,person,0.5278330445289612,0.5454254,1.9645615,186.70172,256.67664
2871,person,0.859839141368866,234.68063,5.5572968,403.83615,262.0039
2871,person,0.39040201902389526,0.7492218,2.181099,185.65115,258.16455
2872,person,0.8849062919616699,234.65936,5.414459,404.7044,262.22424
2872,person,0.4812403917312622,0.7868805,1.8142166,187.32187,258.34546
2873,person,0.8666964173316956,234.69629,5.6516495,405.02274,262.11234
2873,person,0.4693934917449951,0.816185,1.9290466,186.92915,258.4589
2874,person,0.878879725933075,234.74869,5.794029,405.4596,262.0158
2874,person,0.5344182848930359,0.9639969,1.6658707,187.8389,258.55988
2875,person,0.8769657611846924,235.51778,5.671921,406.05814,262.10486
2875,person,0.383743554353714,1.0628815,1.5636902,188.49208,258.04565
2876,person,0.8883609771728516,235.54803,5.8293076,406.15063,262.2677
2876,person,0.26399049162864685,1.1238556,1.4217453,189.21075,258.43536
2877,person,0.8709385395050049,236.6311,5.9959335,405.96283,262.24493
2877,person,0.3326965868473053,1.1973114,1.3322525,189.70958,258.41205
2878,person,0.862244725227356,236.93478,6.2493896,406.2469,262.20966
2878,person,0.33830970525741577,1.0773468,1.3290482,189.15216,257.7079
2879,person,0.8489935398101807,237.74728,6.3794327,406.55017,262.1422
2880,person,0.8757789731025696,237.83344,6.4544373,408.1005,262.32968
2881,person,0.8837540745735168,237.69604,6.496887,407.4348,262.40155
2881,fire hydrant,0.5431290864944458,355.21173,113.57641,534.309,263.96378
2882,person,0.8735671639442444,238.3601,6.685913,407.4115,262.28714
2882,fire hydrant,0.38362181186676025,354.81604,112.72956,534.63464,263.87778
2883,person,0.8816649317741394,239.36905,6.9556427,407.97388,262.45575
2883,fire hydrant,0.49719366431236267,353.75082,111.41431,534.596,263.8667
2883,person,0.42226630449295044,1.1253586,1.4918594,186.97566,258.4164
2884,person,0.8764966726303101,239.57037,6.9483795,408.04538,262.61728
2884,person,0.252655029296875,1.1971207,2.3223877,184.66125,257.45062
2885,person,0.8741927146911621,241.24644,7.56575,407.91376,262.75677
2886,person,0.8391101956367493,241.34094,8.097542,407.98178,262.45532
2887,person,0.8638507127761841,241.33258,8.2462845,408.3934,262.56583
2888,person,0.8176477551460266,241.34457,8.325317,410.0953,262.65884
2888,fire hydrant,0.45915621519088745,353.16266,107.73644,536.8414,264.02258
2889,person,0.8277714848518372,241.07568,8.637665,409.7172,262.46964
2889,fire hydrant,0.4784475862979889,352.39978,106.94634,537.51666,263.8993
2889,person,0.38210102915763855,1.4760666,3.0680084,185.72343,257.2627
2890,person,0.8234127759933472,241.09863,8.55912,409.70114,262.60577
2890,person,0.408610463142395,1.6161423,3.9348145,183.94583,257.37592
2891,person,0.8009917736053467,242.07175,8.953751,410.51624,262.56177
2891,fire hydrant,0.42437469959259033,353.68042,105.48901,538.0865,263.5905
2891,person,0.2511913478374481,1.548027,3.4376068,186.45697,257.19043
2892,person,0.8045041561126709,242.21133,9.560959,410.973,262.40134
2892,fire hydrant,0.3958249092102051,354.43872,105.21908,538.61316,263.42538
2892,person,0.3244524300098419,1.8757553,1.8541489,187.54999,257.33368
2893,person,0.7911550402641296,242.77892,9.555771,413.81586,262.4204
2893,fire hydrant,0.3573950529098511,354.50818,104.87836,539.15094,263.50894
2893,person,0.3082781434059143,1.726471,1.7634964,190.7154,256.94876
2894,person,0.7821739912033081,242.853,9.976349,412.3956,262.25482
2894,person,0.3289618194103241,1.7094116,1.6117706,190.55948,256.81625
2895,person,0.802173376083374,243.40771,10.299744,412.86084,262.4082
2895,person,0.347328782081604,1.6663742,1.4912338,190.6611,257.06577
2896,person,0.804550290107727,243.51015,10.6970215,411.81067,262.53156
2896,person,0.2792261838912964,1.8281097,1.7148209,188.43738,256.9262
2897,person,0.8171066641807556,243.50319,11.171135,411.6479,262.68082
2897,person,0.33278051018714905,1.6838608,2.1976395,189.4129,257.09827
2898,person,0.8377686738967896,244.05952,11.444496,412.07635,262.68317
2898,person,0.4064149260520935,1.7416992,2.6283722,188.75925,257.27292
2899,person,0.8331061005592346,243.97702,11.586388,414.09967,262.6486
2899,person,0.261791855096817,1.5013275,2.5775223,189.54846,256.76807
2900,person,0.8503499627113342,244.37457,11.930069,414.57346,262.61926
2900,person,0.3522908687591553,1.4571533,3.0488205,193.28091,257.034
2901,person,0.8663231730461121,244.42316,12.203812,415.60376,262.71033
2901,person,0.3738090693950653,1.5624008,2.4374237,193.62643,257.02332
2901,person,0.289872407913208,533.88,38.45523,611.06384,260.09088
2902,person,0.8572648763656616,244.22127,12.361229,416.67438,262.62692
2902,person,0.43286457657814026,1.4490128,2.6568146,191.79938,256.44452
2903,person,0.8315762877464294,244.89084,12.468437,417.80466,262.52643
2903,person,0.27458080649375916,1.3753281,2.9927216,192.85628,256.5429
2904,person,0.8286808729171753,244.99005,12.673416,418.8308,262.39526
2905,person,0.8566774725914001,245.2819,12.856071,419.7901,262.5704
2906,person,0.8686037063598633,245.4888,13.184753,419.7249,262.54193
2907,person,0.8863418698310852,244.85062,13.504166,421.63345,262.6292
2908,person,0.8711957335472107,245.126,13.874519,424.01578,262.6024
2909,person,0.8540677428245544,245.21654,14.280571,426.6045,262.56775
2910,person,0.851972222328186,246.0217,14.5284195,428.2827,262.42566
2911,person,0.8641213178634644,245.55243,14.927422,430.0896,262.5121
2911,person,0.4218810200691223,1.60186,1.5542679,200.18228,256.25964
2911,suitcase,0.33555665612220764,371.99564,99.901344,549.1543,229.75436
2912,person,0.864440381526947,245.818,15.339111,433.83154,262.45255
2912,person,0.4316096007823944,1.7083282,1.2529907,201.12224,256.50024
2913,person,0.8300971388816833,244.95457,15.219963,437.95264,262.2924
2913,person,0.39839351177215576,1.6372452,1.1961212,202.16379,256.88696
2914,person,0.849082887172699,245.44315,15.63073,440.01,262.40762
2915,person,0.8072346448898315,245.49673,15.484467,441.2628,262.41156
2915,fire hydrant,0.5086710453033447,363.25653,97.75085,551.89453,262.65857
2915,person,0.26302117109298706,1.6156769,1.1550522,199.9614,257.5672
2916,person,0.7070309519767761,245.46854,14.778564,442.03436,262.29877
2916,fire hydrant,0.3177546262741089,365.30994,96.915596,552.1303,262.33783
2916,person,0.28671184182167053,1.5495224,1.0546875,201.51627,257.6837
2917,person,0.7973604798316956,246.6511,15.4301605,442.26166,262.15454
2917,fire hydrant,0.3797987103462219,364.09235,97.5775,552.79114,262.4864
2918,person,0.7631428241729736,246.62054,15.54435,444.77118,261.9838
2919,person,0.794697642326355,246.79858,15.698265,446.66595,262.14893
2920,person,0.8131871819496155,247.62885,16.026337,447.30447,262.1003
2921,person,0.7694494128227234,247.26688,16.249115,447.80484,262.06543
2921,suitcase,0.36005911231040955,434.31448,98.117035,556.60815,237.72232
2922,person,0.8067917823791504,248.08932,16.572495,450.49103,262.17783
2922,suitcase,0.36935684084892273,434.73383,97.872375,556.98206,236.19136
2923,person,0.7725341320037842,248.15231,16.69867,452.51794,261.87256
2923,suitcase,0.3107047379016876,436.59335,97.84847,557.71484,233.19243
2924,person,0.8032849431037903,248.40111,16.7649,452.9292,261.7633
2925,person,0.6132177114486694,247.81943,16.006767,454.63342,261.8366
2925,person,0.5322938561439514,247.50761,73.2182,451.18085,262.71814
2926,person,0.6588378548622131,248.27946,15.976952,454.28625,261.91803
2926,suitcase,0.5253221988677979,440.943,98.054085,561.9641,240.63809
2926,person,0.45317596197128296,248.31885,73.69153,451.6565,262.5719
2927,person,0.6344705820083618,249.10991,73.8126,452.80554,262.60962
2927,person,0.2919318675994873,310.70862,17.479607,454.92627,246.82922
2927,person,0.271479070186615,244.93027,16.862099,453.43405,259.19427
2928,person,0.5054189562797546,248.1597,74.012054,455.55942,262.5503
2928,person,0.3697672486305237,257.22656,17.311356,457.9327,260.47235
2929,person,0.5847875475883484,248.16911,74.32318,457.92407,262.84662
2929,suitcase,0.2668781876564026,353.09308,97.211075,566.1174,262.69058
2930,person,0.44728565216064453,248.12622,74.43992,457.26953,262.594
2931,person,0.2774193286895752,248.78654,74.56442,399.17615,262.67285
2931,person,0.26341673731803894,261.22772,18.656837,565.56396,260.22656
2932,person,0.30108073353767395,261.4874,19.037315,565.20496,260.00375
2932,person,0.26154452562332153,249.5509,74.692924,397.72205,262.5225
2933,suitcase,0.2735339403152466,455.31522,99.44175,567.8428,250.30042
2933,person,0.2635391056537628,256.41876,19.050316,566.5785,260.31897
2934,suitcase,0.4939350187778473,457.9952,99.45517,567.2584,250.15817
2934,person,0.28103193640708923,269.10245,18.82994,567.67535,259.7934
2935,suitcase,0.3835541307926178,460.4769,99.92641,570.2102,242.54532
2936,suitcase,0.5175511837005615,461.74225,99.38304,570.73865,237.83876
2936,person,0.2722957730293274,249.92374,76.1622,470.01074,262.79916
2936,person,0.2579183280467987,249.6036,76.1437,469.54214,262.3913
2937,person,0.3066202700138092,309.29755,19.697113,418.22455,128.22298
2937,person,0.26705923676490784,250.1641,77.64347,576.4662,262.7997
2938,person,0.2620066702365875,263.16248,19.914963,576.83514,260.54764
2938,person,0.25047504901885986,307.8481,20.067387,418.32153,128.44296
2939,person,0.3895817995071411,250.91003,76.54948,473.38385,262.93286
2939,person,0.31021103262901306,307.52167,20.07629,418.55035,128.66817
2939,person,0.3075244724750519,250.68158,77.117546,582.6822,262.54465
2939,person,0.28905797004699707,310.36252,19.780579,572.88086,164.38004
2940,person,0.27815207839012146,308.34784,20.360329,418.86102,129.19467
2940,person,0.270404577255249,250.94905,77.02112,575.9755,262.51022
2940,person,0.2530595064163208,250.7923,77.16423,407.91266,262.90976
2941,person,0.49601876735687256,250.1424,76.80334,477.59695,262.7847
2941,person,0.2822646498680115,309.50348,20.596127,418.90634,129.24753
2942,person,0.4436270296573639,250.36801,76.68588,479.15686,262.60986
2942,person,0.29702579975128174,250.43407,77.08641,408.09073,262.7718
2943,chair,0.3440620005130768,420.00003,101.45098,578.57495,262.0218
2943,person,0.34314805269241333,250.78587,76.46737,480.28183,262.80298
2943,person,0.3382068872451782,250.67441,76.8001,411.0027,262.76715
2943,person,0.30273765325546265,315.57922,20.833015,577.06665,190.1612
2944,person,0.39951321482658386,250.9185,76.78968,479.81033,262.67447
2944,person,0.3356042206287384,250.78897,77.219894,410.64197,262.72784
2944,chair,0.31457704305648804,419.49475,101.75714,578.65826,261.93463
2944,person,0.3102671504020691,314.34128,21.284752,577.8493,175.52625
2945,person,0.5205647349357605,250.84784,76.61121,480.06635,262.68622
2945,chair,0.42385250329971313,419.15097,102.525276,582.1637,261.97113
2945,person,0.2908623218536377,315.05884,21.196548,579.3911,173.63428
2946,person,0.5257631540298462,250.67676,76.713165,479.57275,262.6867
2946,chair,0.4915274381637573,420.57968,103.41141,591.2694,261.70847
2947,person,0.495948851108551,250.2353,77.1181,481.37604,262.802
2947,chair,0.47624775767326355,421.20688,103.77682,590.02435,262.13495
2947,person,0.42849329113960266,250.19032,77.21091,410.80817,262.70093
2947,person,0.29547226428985596,308.88278,22.150124,484.5628,193.39749
2948,chair,0.6983650922775269,419.82562,104.71167,587.9732,262.18115
2948,person,0.48475906252861023,250.15903,77.3981,412.0056,262.73825
2948,person,0.45721083879470825,250.3831,77.33099,482.1631,262.72247
2948,person,0.2875368893146515,310.43332,22.226112,484.82303,202.45897
2949,chair,0.5902708172798157,418.34973,104.957344,589.05,262.0394
2949,person,0.41271501779556274,250.41864,77.21809,483.26364,262.5228
2949,person,0.3875117599964142,250.36964,77.40323,411.90353,262.45767
2949,person,0.3158368766307831,309.45972,22.157272,485.72742,217.3703
2950,person,0.7702928781509399,275.95108,7.88031,606.5786,261.2799
2950,person,0.5272970199584961,228.64243,0.9910507,316.78302,168.5617
2951,person,0.7596257328987122,277.70392,4.3210754,607.44336,261.07413
2951,person,0.5757185816764832,229.61215,0.94264984,317.96304,168.02686
2952,person,0.7473778128623962,285.51605,5.2295303,607.8064,261.23615
2952,person,0.4847985506057739,232.01868,0.9568863,318.17896,168.66397
2952,person,0.4594760239124298,234.24457,0.8404541,315.63525,168.30165
2953,person,0.7752060890197754,283.46436,5.840805,609.38556,261.15872
2953,person,0.5306893587112427,233.8009,0.81690216,319.4149,169.34097
2953,person,0.35909855365753174,237.43086,0.83644104,315.2873,168.98447
2954,person,0.8142592310905457,287.28076,4.0783234,609.5469,261.22223
2954,person,0.46601182222366333,230.06804,0.9315033,317.55698,169.93015
2955,person,0.8130789399147034,286.9751,3.8666992,608.75464,261.14523
2955,person,0.5009469985961914,226.89388,0.99381256,316.28598,170.32126
2956,person,0.8149006962776184,288.6344,3.722412,610.23193,261.06772
2956,person,0.49510374665260315,226.57025,0.89286804,316.49524,171.12274
2957,person,0.5582829713821411,287.78394,3.6244507,611.34436,260.9779
2957,person,0.35013264417648315,287.7335,4.9081726,610.6577,260.8023
2957,person,0.3386150300502777,226.31407,1.0141678,316.22125,171.88245
2958,person,0.8187078237533569,291.8629,5.218918,612.6428,260.65088
2958,person,0.35378900170326233,225.11874,1.0331421,315.74542,171.9039
2959,person,0.8053063154220581,295.29468,4.1191864,612.405,260.78833
2959,person,0.3285105526447296,226.21803,1.0373154,315.8303,171.84387
2960,person,0.7995232343673706,295.97852,6.6699677,611.4236,260.68253
2961,person,0.8365616798400879,295.23804,4.986679,611.87396,260.54883
2961,person,0.309531033039093,237.96626,1.1437302,379.27136,174.2674
2962,person,0.8376038074493408,298.34033,4.337509,611.3093,260.64465
2963,person,0.8367513418197632,299.21002,3.8089447,610.9154,260.60855
2963,person,0.375266432762146,238.59851,1.0886688,379.52005,174.85855
2964,person,0.8170562386512756,303.644,3.0453033,610.8122,260.58075
2964,person,0.4736385643482208,238.51413,1.0097046,380.25226,175.47577
2965,person,0.8141871094703674,311.6663,2.6733246,610.8158,260.59137
2965,person,0.39467504620552063,238.35959,0.9490204,379.34903,173.83327
2966,person,0.8325390815734863,320.1398,2.9684906,610.9452,260.63486
2966,person,0.45034274458885193,238.33551,0.82676697,380.0926,174.40225
2967,person,0.8237965106964111,322.82867,2.4461517,611.09686,260.4629
2967,person,0.35541096329689026,238.47324,0.9367752,378.53214,174.11835
2968,person,0.8257036209106445,321.66278,2.88414,611.50464,260.5393
2968,person,0.2585846483707428,237.33087,0.9884262,372.8377,173.73482
2969,person,0.8427342772483826,319.3014,2.5532837,611.3148,260.57083
2969,person,0.38832876086235046,238.08069,0.7352905,377.3095,174.18855
2969,tv,0.2833003103733063,5.859886,58.28769,70.00568,165.63509
2970,person,0.8502166271209717,320.8866,1.9273987,611.3637,260.4893
2970,person,0.3701838254928589,237.96004,0.6965256,379.13855,175.724
2971,person,0.8517287969589233,320.41602,2.103836,611.99005,260.46136
2971,person,0.44170504808425903,238.16406,0.57141876,379.60922,174.71152
2972,person,0.8560256361961365,320.19846,1.9710388,612.21063,260.46423
2972,person,0.41453149914741516,238.29726,0.5852432,380.713,175.2445
2972,tv,0.3296118676662445,8.263536,59.090714,69.13952,164.35431
2973,person,0.8526248931884766,319.43048,2.1306,611.92773,260.55164
2973,tv,0.37424108386039734,11.547337,60.711945,67.281006,154.91943
2973,person,0.3363058865070343,237.78119,0.63067627,379.20563,176.71036
2974,person,0.8569543361663818,319.3244,1.9046478,612.39996,260.52017
2974,person,0.2953701615333557,238.09702,0.6239929,377.11377,179.19339
2974,tv,0.2582954168319702,12.1562,60.487625,67.69799,151.14355
2975,person,0.8552715182304382,320.1625,1.8314362,612.9561,260.3964
2975,person,0.28553545475006104,510.67053,1.6551208,639.09143,258.616
2975,person,0.2810303568840027,239.31006,0.67601013,376.29306,182.63321
2975,tv,0.2610832154750824,11.577553,59.40323,68.94035,153.16373
2976,person,0.8482126593589783,319.26718,2.0839233,613.0673,260.46817
2976,person,0.3116306960582733,239.03336,0.61925507,373.11823,181.6612
2976,person,0.2894233763217926,511.00052,1.6849594,639.11554,258.63504
2977,person,0.8401235342025757,319.26514,2.0329437,613.4803,260.4241
2977,person,0.30995139479637146,239.90147,0.6155472,376.84885,182.26236
2978,person,0.8473724722862244,319.19604,1.6645966,613.9133,260.36456
2978,person,0.3513166904449463,239.93736,0.5780182,376.96954,181.11868
2978,person,0.26957395672798157,513.2513,1.7230682,639.0657,258.5462
2978,tv,0.2625512480735779,10.929882,59.85347,68.86455,155.33998
2979,person,0.8327659368515015,319.5852,1.4877167,614.74304,260.28595
2979,person,0.4195815324783325,240.10283,0.5298004,377.95035,182.34111
2980,person,0.8373057842254639,319.75885,1.4777222,614.7838,260.28705
2980,person,0.43516311049461365,240.12906,0.51600647,379.29068,181.41737
2981,person,0.8352031707763672,319.47632,1.4146423,615.22205,260.36627
2981,person,0.4928295910358429,240.00253,0.5263977,380.21945,182.26668
2981,person,0.2736400067806244,515.4482,1.7851105,639.03735,258.555
2982,person,0.8279290795326233,318.78027,1.9395447,615.6602,260.41388
2982,person,0.5173868536949158,239.78593,0.49679565,385.50244,181.7467
2982,person,0.2604452073574066,516.2813,1.7690582,639.0492,258.36993
2983,person,0.820475161075592,317.62048,1.9589844,616.0793,260.523
2983,person,0.5466410517692566,239.9223,0.44557953,385.57925,181.5687
2984,person,0.8198954463005066,318.06454,1.9518127,615.3849,260.60638
2984,person,0.5232803225517273,239.75818,0.41412354,380.97156,181.14139
2985,person,0.8085677027702332,318.9486,2.0051727,615.42346,260.5495
2985,person,0.35797613859176636,238.66367,0.5598602,382.6382,179.58014
2986,person,0.8044599890708923,319.18097,1.9427338,615.0902,260.62543
2986,person,0.4418690502643585,238.40305,0.50380707,385.332,177.8566
2987,person,0.7919471859931946,319.04645,1.6490784,615.8187,260.4704
2987,person,0.3843565285205841,238.58104,1.1680679,379.36606,175.71703
2988,person,0.805149495601654,314.4145,1.3319397,616.89154,260.42972
2988,person,0.37311485409736633,239.121,1.17482,386.14697,176.44875
2988,person,0.26420897245407104,526.8449,1.4695511,639.3643,259.51962
2989,person,0.798981249332428,312.8004,1.7087708,617.2931,260.5094
2989,person,0.3345503509044647,239.29541,1.208931,388.85986,176.92111
2990,person,0.7558615207672119,314.32153,1.8417969,616.5744,260.4829
2990,person,0.25787803530693054,239.60886,1.3303871,367.08942,176.20882
2991,person,0.7865933179855347,310.41943,2.3461456,618.2159,260.57376
2991,person,0.2730497419834137,240.1237,1.1862183,368.77197,176.50047
2992,person,0.7733278870582581,312.492,1.9924469,618.7465,260.60834
2993,person,0.7573162913322449,313.4834,2.4685974,619.12805,260.2912
2994,person,0.771436333656311,311.6488,2.2944794,620.0696,260.61328
2995,person,0.782045304775238,310.4839,2.00148,618.57886,260.72195
2995,tv,0.27736684679985046,0.9276047,56.642136,66.70962,170.66628
2996,person,0.7169957160949707,324.06293,1.95607,621.6228,260.49725
2996,person,0.26255184412002563,313.01212,0.6866684,430.75537,253.12183
2997,person,0.7523250579833984,316.844,1.9482422,622.8601,260.39764
2997,tv,0.2610442340373993,0.8483925,56.215614,65.4357,170.40213
2998,person,0.7506640553474426,318.4771,1.9728699,623.85175,260.39862
2998,person,0.2501102685928345,241.5592,1.2994499,412.83905,184.64955
2999,person,0.7268317341804504,325.70242,1.99617,624.93787,260.2795
3000,person,0.7463147640228271,316.74243,2.090332,628.42,260.2918
3001,person,0.737890362739563,312.79126,1.9911346,628.5567,260.24448
3002,person,0.7280248403549194,314.1457,1.9297943,629.9479,260.24524
3002,tv,0.2571832835674286,0.7179947,57.375465,63.404392,170.232
3003,person,0.755285382270813,315.0645,1.9489899,630.1079,260.261
3004,person,0.7696667313575745,315.38187,1.7152405,628.657,260.1981
3004,person,0.26215100288391113,557.9137,1.751358,639.5461,258.59204
3005,person,0.7735529541969299,314.08804,1.8772278,633.4204,259.82208
3006,person,0.7821810841560364,313.62775,1.8660736,634.2198,259.77985
3006,person,0.2642419934272766,329.21136,0.56427765,416.08005,94.918945
3007,person,0.7707866430282593,319.621,1.787323,636.76996,259.52832
3008,person,0.8058758974075317,316.5678,1.8995819,638.28326,259.68597
3009,person,0.8046809434890747,319.0007,1.8245697,638.50586,259.72662
3010,person,0.7712695002555847,328.79654,1.9386292,638.6486,259.6655
3011,person,0.751004695892334,329.00394,2.0260315,638.59564,259.49362
3012,person,0.7377281785011292,324.9789,2.0738678,638.6337,259.43027
3013,person,0.7291960120201111,337.87378,2.126709,638.5375,259.40915
3014,person,0.725497841835022,337.95868,2.0743408,638.6487,259.30463
3014,tv,0.33305951952934265,0.32934952,58.18747,61.34653,171.38464
3015,person,0.7128727436065674,336.91162,2.1340637,638.9073,259.3169
3016,person,0.6944909691810608,340.2232,2.137741,638.92303,259.12363
3016,person,0.25072526931762695,332.26923,0.52866745,416.12308,103.44212
3017,person,0.6776337027549744,347.52576,1.9507599,638.7356,259.5103
3018,person,0.6551458239555359,342.21234,2.0713196,639.1039,259.29938
3019,person,0.719931423664093,323.8424,1.848465,639.07556,259.3325
3020,person,0.7957852482795715,319.50323,1.8167877,639.1046,259.49637
3021,person,0.8154838681221008,319.7551,1.8496246,639.2932,259.534
3021,tv,0.31761306524276733,1.2710648,57.809265,61.13744,171.21965
3022,person,0.7907723784446716,323.7917,1.6669617,639.2991,259.50574
3023,person,0.7962594032287598,327.943,1.728714,639.37244,259.34338
3024,person,0.7280399799346924,349.15656,1.857254,639.4612,259.00748
3024,tv,0.250619500875473,2.1154594,58.46038,63.999863,171.17111
3025,person,0.7527322173118591,347.72546,1.9200287,639.4702,258.9525
3026,person,0.7446903586387634,517.834,40.771606,639.62726,227.24147
3026,person,0.444973349571228,320.39856,3.1353912,516.30975,260.78702
3026,person,0.41586074233055115,1.4060364,1.1776581,512.2282,259.1576
3026,person,0.33600494265556335,414.23193,22.57306,501.73938,211.81396
